name,description,address,city,state,postcode,country,phone,website,email,monday,tuesday,wednesday,thursday,friday,saturday,sunday,tags,extra,lat,lng,hours
Providence Medical Group Monroe Clinic,19200 N Kelsey St,Monroe,WA,98272,360-794-7994,"",47.86123286,-121.9764626,"Monday-Thursday, 7 a.m.-7 p.m. Friday 7 a.m.-5 p.m."
Swedish Edmonds Campus,21601 76th Ave. W.,Edmonds,WA,98026,425-640-4000,"",47.80319528,-122.3341913,"Mon-Fri, 11 a.m. – 3 p.m."
Smokey Point Medical Center,2335 172nd Street NE,Marysville,WA,98271,360-651-1550,"",48.15340819,-122.1984247,
Providence Hawks Prairie Clinic Drive-thru,2555 Marvin Rd NE,Lacey,WA,98516,360-330-8535,"",47.07020492,-122.7730638,10:30 a.m. to 4:30 p.m. Saturdays and Sundays and 9:30 a.m. to 4:30 p.m. Monday through Frida
Everett Clinic Smokey Point,2901 174th Street NE,Marysville,WA,98271,360-454-1900,"",48.15448343,-122.1910631,Mon - Fri: 7:00am - 7:30pm Sat & Sun: 8am - 5pm
PeaceHealth St. Joseph Medical Center,2901 Squalicum Pkwy,Bellingham,WA,98225,"","",48.77327445,-122.4730769,24 hours
Everett Medical Center,2930 Maple St,Everett,WA,98201,425-261-1500,"",47.97794673,-122.1914613,Mon.-Fri. 8 a.m.-6:30 p.m. Sat. 8 a.m.-4:30 p.m
Everett Memorial Stadium,3900 Broadway,Everett,WA,98201,"","",47.96687776,-122.2015693,For the week of March 23: Mon - Thurs from 9am - 4pm and Sat from 9am - 6pm
the Everett Clinic Gunderson Building,3927 Rucker Avenue,Everett,WA,98201,"","",47.96493644,-122.2105866,Mon - Fri: 7:00am - 7:30pm Sat & Sun: 8am - 5pm
Everett Clinic Harbour Pointe (Mukilteo),4410 106th Street SW,SW Mukilteo,WA,98275,425-493-6000,"",47.9015426,-122.2934384,Mon - Fri: 7:00am - 7:30pm Sat & Sun: 8am - 5pm
Everett Clinic Marysville,4420 76th Street NE,Marysville,WA,98270,"","",48.06401691,-122.1709949,Mon - Fri: 7am - 7:30pm Sat & Sun: 8am - 5pm
Columbia Valley Community Health,600 Orondo Ave #1,Wenatchee,WA,98801,"","",47.41872791,-120.318036,
Snohomish Family Medicine,629 Avenue D,Snohomish,WA,98290,360-568-1554,"",47.9202586,-122.0974897,Monday-Friday: 8am to 6pm    Saturday: 9am to 4pm
Olympia: Kaiser Permanente Olympia Medical Center,700 Lilly Road N.E.,Olympia,WA,98506,"","",47.056824,-122.842071,
Wenatchee Valley Hospitals and Clinics,707 N Emerson Ave,Wenatchee,WA,98801,"","",47.4300162,-120.3195286,8:00 AM - 5:00 PM
Benton Franklin Health District,7102 West Okanogan Place,Kennewick,WA, ,"","",46.22270725,-119.2157058,
Hall Health Center,4060 East Stevens Way,Seattle,WA,98195,"",https://www.uwmedicine.org/locations/hall-health-center,47.6561526,-122.3040512,
Kittitas County Healthcare,716 E Manitoba Ave,Ellensburg,WA,98926,"","",46.98734341,-120.5378219,9AM - 5PM
International District Clinic,720 8th Ave S,Seattle,WA,98104,"","",47.59627598,-122.3224765,"M-F, 9am-5pm"
Swedish Issaquah,751 NE Blakely Dr,Issaquah,WA, ,"","",47.53652836,-122.0219119,Mon-Fri 11am to 3pm
Cascade Medical,817 Commercial St,Leavenworth,WA,98826,"","",47.59509609,-120.6579728,
Pullman Regional Hospital,835 SE Bishop Blvd,Pullman,WA,99163,"","",46.7133321,-117.1694434,9 am to 5 pm 7 days a week
Everett Clinic Bothell Part of Optum,"9924 NE 185th Street, Suite 215",Bothell,WA,98011,425-595-3830,"",47.76128289,-122.2080203,Mon - Fri: 7:00am-7:30pm Sat & Sun: 8am-5pm
General Internal Medicine Center at UW Medical Center-Roosevelt,"4245 Roosevelt Way NE, 3rd Floor",Seattle,WA,98105,"",https://www.uwmedicine.org/locations/general-internal-medicine-center-uwmc-roosevelt,47.65868,-122.31778,
UW Neighborhood South Lake Union Clinic,"750 Republican Street, Building F, 2nd Floor",Seattle,WA,98109,"",https://www.uwmedicine.org/locations/primary-care-south-lake-union,47.623226,-122.3417,
Seattle Health Department,999 3rd Avenue,Seattle,WA, ,"","",47.6050632,-122.3339756,
Shoreline Health Department,1610 Northeast 150th Street,Shoreline,WA, ,"","",47.73756,-122.31136,
Pacific County Health and Human Services Department,1216 Robert Bush Drive West,South Bend,WA, ,"",http://www.co.pacific.wa.us/health/index.htm,46.6667093,-123.813479,
Pierce County Health Department,14721 Murray Road Southwest,Tacoma,WA, ,"","",47.123787,-122.542786,
Pierce County Health Department,2141 South J Street,Tacoma,WA, ,"","",47.240591,-122.4467733,
Kaiser Permanente Lynnwood Medical Center,20200 54th Ave W,Brier,WA,98036,"","",47.81609141,-122.3059489,
Hayward Area Memorial Hospital,11040 N State Rd 77,Hayward,WI,54843,"","",46.03684936,-91.48551539,All Day
Ascension St. Mary’s at Kabel Avenue,1020 Kabel Ave,Rhinelander,WI,54501,"","",45.62695317,-89.4122513,M-F 7AM - 4PM
Hospital at Cumberland Healthcare,1110 Seventh Avenue,Cumberland,WI,54829,"","",45.53126334,-92.02891519,M-F 8AM - 5PM (Sat. 8AM to 11:30AM)
Our Lady of Victory Hospital,1120 Pine St,Stanley,WI,54768,"","",44.9546052,-90.92495855,8AM to 8PM
Mayo Health System - Eau Claire Luther Hospital,1221 Whipple St,Eau Claire,WI,54703,"","",44.81285299,-91.51244018,All Day
Peter Christensen Health Center,129 Old Abe Rd,Lac du Flambeau,WI,54538,"","",45.97312877,-89.88636009,8AM to 5PM
Lac Courte Oreilles Community Health Center,13380 W Trepania Rd,Hayward,WI,54843,"","",45.94405198,-91.36252728,M-F 8AM - 4:30PM
Aspirus Medford Hospital,135 S Gibson St,Medford,WI,54451,"","",45.1360313,-90.35651994,M-F 6AM to 9PM (Weekends 8AM to 4PM)
Marshfield Medical Center - Rice Lake,1700 W Stout St,Rice Lake,WI,54868,"","",45.50683591,-91.75895855,All Day
Gunderson Health Systems,1900 South Ave,La Crosse,WI,54601,"","",43.80068878,-91.26063066,24 HRS
Mayo Clinic Health System - Northland - Cameron,2049 15th Ave,Cameron,WI,54822, ,"",45.42229273,-91.73568113,Not Open to Public
Marshfield Clinic Health System - Eau Claire,2116 Craig Rd,Eau Claire,WI,54701,"","",44.79490489,-91.52034325,M-F 8AM - 8PM (Weekends 8AM - 3PM)
Mayo Clinic Health System - Red Cedar,2321 Stout Road,Menomonie,WI,54751,"","",44.88303933,-91.90156141,M-F 8AM - 6 PM
Ascension St. Michael's - Plover,2401 Plover Rd,Plover,WI,54467,"","",44.45311094,-89.5371649,7AM to 7PM
Prevea Chippewa Falls Health Center,2509 Co Hwy  I,Chippewa Falls,WI,54729,"","",44.95082996,-91.36213861,8AM to 8PM (8AM to 4PM on weekends)
Ascension St. Mary's - Crandon,400 W Glen St,Crandon,WI,54520,"","",45.57263499,-88.90904037,M-F 7AM - 5PM
Ascension Sacred Heart Hospital,401 West Mohawk Dr,Tomahawk,WI,54487,"","",45.4863842,-89.73440959,11AM - 8PM
Ascension Good Samaritan Hospital,601 South Center Ave,Merrill,WI,54452,"","",45.17621495,-89.6818552,All Day
Froedtert Kenosha Hospital,6308 8th Avenue,Kenosha,WI,53143,262-656-2111,"",42.57772008,-87.82037899,MWF 8 am - 1 pm
Forest County Potawatomi Community Health,8201 Mish ko swen Drive,Crandon,WI,54520,"","",45.57129449,-88.85149107,M-F 7AM - 5PM
OakLeaf Clinic - Chippewa,855 Lakeland Dr,Chippewa Falls,WI,54729,"","",44.96028985,-91.35998474,8AM to 5PM
HSHS St. Clare Memorial Hospital,855 S Main St,Oconto Falls,WI,54154,"","",44.86502195,-88.12746166,All Day
Marshfield Medical Center - Ladysmith,900 College Ave W,Ladysmith,WI,54848,"","",45.45470095,-91.10995459,
Ascension Medical Group - Franklin Medical Office Building - Primary & Specialty Care,9969 South 27th St,Franklin,WI,53132,"","",42.86263321,-87.95343718,8AM-5PM
Menomonee Tribal Clinic,W3275 Wolf River Dr Rd,Keshena,WI,54135,"","",44.8843008,-88.65205589,M-F 8AM - 4:30PM
SSM Health Urgent Care,530 Wisconsin Dells Parkway South,Lake Delton,WI,53940,"",https://www.ssmhealth.com/locations/location-details/urgent-care-lake-delton,43.59015913,-89.79332737,
American Family Children's Hospital,1675 Highland Ave.,Madison,WI,53792,"",https://www.uwhealth.org/findadoctor/location/169,43.0768122,-89.4332864,
SSM Health Urgent Care,1821 S. Stoughton Road First Floor,Madison,WI,53716,"",https://www.ssmhealth.com/locations/location-details/urgent-care-stoughton-rd-wisconsin,43.07289567,-89.30952336,
UW Health at The American Center,4602 Eastpark Blvd,Madison,WI,53718,"",https://www.uwhealth.org/uw-health-at-the-american-center/45863,43.1551845,-89.3017865,
University Hospital,600 Highland Ave.,Madison,WI,53792,"",https://www.uwhealth.org/findadoctor/location/170,43.0763217,-89.4318955,
SSM Health St. Mary's Hospital - Madison,700 S. Park St.,Madison,WI,53715,"",https://www.ssmhealth.com/locations/st-marys-hospital-madison,43.0598738,-89.400843,
SSM Health Urgent Care,752 N. High Point Road First Floor,Madison,WI,53717,"",https://www.ssmhealth.com/locations/location-details/urgent-care-madison,43.0760116,-89.51879368,
FastCare,515 22nd Ave.,Monroe,WI,53566,"",https://www.ssmhealth.com/locations/location-details/fast-care-monroe,42.6071896,-89.63269861,
Ripon Medical Center,845 Parkside St.,Ripon,WI,54971,"",https://www.ssmhealth.com/locations/ripon-medical-center,43.8561208,-88.829814,
Waupun Memorial Hospital,620 W. Brown St.,Waupun,WI,53963,"",https://www.ssmhealth.com/locations/waupun-memorial-hospital,43.6310791,-88.745295,
St. Mary's Center for Education,2853 5th Ave,Huntington,WV,25702,"","",38.42664617,-82.40014123,Mon-Fri 10am to 4pm
Monroe Health Center,2869 Seneca Trail South,Peterstown,WV,24963,"","",37.40830583,-80.75688838,Mon-Fri 8am-4:30pm
Market Place Shopping Center,100 Market Place Mall,Weston,WV,26452,"","",39.01881948,-80.42246976,Mon-Fri 9am-1pm and 2pm-7pm
Potomac Valley Hospital,100 Pin Oak Ln,Keyser,WV,26726,"","",39.40928932,-79.00302007,Mon-Sun 10am - 4pm
Monroe Health Center,200 Health Center Drive,Union,WV,24983,"","",37.5879937,-80.54806372,Mon-Fri 8am-4:30pm
"MedExpress Urgent Care Center, Clarksburg",101 Emily Dr,Clarksburg,WV,26301,"","",39.28022526,-80.27840791,Mon-Sun 8am – 8pm
Summers County ARH,115 Summers Hospital Road,Hinton,WV,25951,"","",37.65091027,-80.85972154,
Sunnyside Health Center,108 Lee St. E.,Charleston,WV,25301,"","",38.35644604,-81.63866536,Tue-Thu 8 am - 4 pm
Grant Memorial Hospital,117 Hospital Drive,Petersburg,WV,26847,"","",39.00122605,-79.13761383,
Mountain Laurel Medical Clinic,119 Main St,Oak Hill,WV,25901,"","",37.97335199,-81.14715883,
Mon Health Medical Center,1200 JD Anderson Dr,Morgantown,WV,26505,"","",39.66222135,-79.94647929,Monday-Friday 10am-6pm
Princeton Community Hospital,122 12th Street,Princeton,WV,24740,"","",37.36295446,-81.11265268,Monday – Friday 10:00 a.m. to 2:00 p.m.
MedExpress Urgent Care Logan,123 Enterprise Drive,Logan,WV,25601,"","",37.84830349,-81.99889172,Mon-Sun 8am – 8pm
Greenbrier Valley Medical Center,1320 Maplewood Avenue,Ronceverte,WV,24970,"","",37.76850715,-80.46537882,"Lobby open Mon-Fri 5:30 am - 5 pm, Emergency Room open 24 hours"
MedExpress Urgent Care Charleston,1416 Maccorkle Ave. SW,Charleston,WV,25303,"","",38.36181407,-81.66439173,Mon-Sun 8 am – 8pm
Pocahontas Memorial Hospital,150 Duncan Road,Buckeye,WV,24924,"","",38.20123964,-80.10871252,
MedExpress Urgent Care Parkersburg,1500 Grand Central Avenue,Vienna,WV,26105,"","",39.31410603,-81.55322042,Mon-Sun 8am-8pm
MedExpress Urgent Care Lewisburg,1560 Jefferson Street N,Lewisburg,WV,24901,"","",37.80751126,-80.43550954,Mon-Sun 8am – 8pm
Beckley-Raleigh Health Department,1602 Harper Road,Beckley,WV,25801,"","",37.7854564,-81.20293413,
Raleigh General Hospital,1710 Harper Road,Beckley,WV,25801,"","",37.78757191,-81.20224748,
Rainelle Medical Center,176 Medical Center,Rainelle,WV,25962,"","",37.96881636,-80.77862837,24/7
MHC Forest Hill Clinic,180 Old Schoolhouse Road,Forest Hill,WV,24935,"","",37.56771199,-80.78955589,Tuesdays and Thursdays 9am-3pm
Kingwood Elementary School,207 S Price St,Kingwood,WV,26537,"","",39.46862488,-79.68668794,Mon-Fri 10am – noon and 1pm-4pm
Chase Bank Oak Hill,215 Main St,Oak Hill,WV,25901, ,"",37.97257404,-81.14805378,"Tuesdays and Thursdays, 1pm-3pm"
Berkeley Medical Center,2500 Hospital Dr,Martinsburg,WV,25401,"","",39.47662322,-77.98015074,Mon-Sun 10 am- 4 pm
MedExpress Urgent Care Princeton,277 Greasy Ridge Rd,Princeton,WV,24740,"","",37.36220992,-81.04547851,Mon-Sun 8am-8pm
Camden Clark Health and Wellness Center,2804 Birch Street,Parkersburg,WV,26101,304-598-6000,"",39.2876743,-81.54962657,10 am to 4 pm daily
Jefferson Medical Center,300 South Preston St,Ranson,WV,25438,"","",39.29607403,-77.85864739,Mon-Sun 10 am - 4 pm
CAMC LabWorks,3004 Chesterfield Ave,Charleston,WV,25304,"","",38.32810351,-81.60704765,24/7
Beckley ARH Hospital,306 Stanaford Road,Beckley,WV,25801,"","",37.79938393,-81.16897644,
MedExpress Urgent Care Huntington,3120 US Route 60,Huntington,WV,25705,"","",38.41108982,-82.38513788,Mon-Sun 8am – 8pm
Dr. Ayne Amjad M.D.,330 North Eisenhower Drive,Beckley,WV,25801,"","",37.78736912,-81.17158484,Mon-Fri 10am - 12pm
Bluestone Health Center,3997 Beckley Road,Princeton,WV,24740,"","",37.40129463,-81.1404709,
Summersville Regional Medical Center,400 Fairview Heights Rd,Summersville,WV,26651,"","",38.29225528,-80.83107542,
Grafton High School,400 Yates Avenue,Grafton,WV,26354,"","",39.33917245,-80.03195616,As Needed from 12p-4p
Welch Community Hospital,454 McDowell Street,Welch,WV,24801,"","",37.43900746,-81.58827643,
MedExpress Urgent Care,520 Beckley Crossing Shopping Center,Beckley,WV,25801,"","",37.80288436,-81.18367054,Mon-Sun 8am - 8pm
MedExpress Urgent Care Summersville,5870 Webster Rd,Summersville,WV,26651,"","",38.31074688,-80.83506379,Mon-Sun 8am-8pm
University Town Centre (WVU Medicine),6040 University Town Centre Drive,Morgantown,WV,26501,"","",39.64454391,-79.99755988,Mon-Sun 10 am- 4 pm
UCHealth Primary Care,5050 Powderhouse Rd,Cheyenne,WY,82009,"","",41.1651461,-104.810129,8:00am - 5:00pm Monday - Friday
MedExpress Urgent Care,613 Randolph Ave,Elkins,WV,26241,"","",38.92871213,-79.85005215,Mon-Sun 8am – 8pm
Boone Memorial Hospital,701 Madison Avenue,Madison,WV,25130, ,"",38.04820072,-81.80612602,
Camden Clark Medical Center,800 Garfield Ave,Parkersburg,WV,26101,"","",39.26957892,-81.5595726,Mon-Sun 10 am- 4 pm
Community Care,821 3rd Avenue,Marlinton,WV,24954,"","",38.2220951,-80.0941578,
MedExpress Urgent Care Martinsburg,83 Retail Commons Parkway,Martinsburg,WV,25403,"","",39.44237621,-77.99147177,Mon-Sun 8 am – 8 pm
MedExpress Urgent Care,956 Maple Drive,Morgantown,WV,26505,"","",39.65733757,-79.95179589,Monday-Sunday 8am – 8pm
Wheeling Hospital/WVU Hospitals Offsite COVID-19 Testing Site,1801 National Rd - Wheeling Park (Near Ice Rink),Wheeling,WV, ,(304) 221-3995,"",40.05939388,-80.66675685,10 am to 4 pm Monday to Saturday
Davis Medical Center,812 Gorman Ave,Elkins,WV,26241,"","",38.92815411,-79.85385512,Mon-Sun 8am – 5pm
Babson and Associates Primary Care,1331 Prairie Ave,Cheyenne,WY,82009,"","",41.16399111,-104.8084714,"Monday-Saturday 7:00am - 8:00pm, Closed 12:00pm -1:00pm for lunch."
Stitches Acute Care Center,1919 Central Ave,Cheyenne,WY,82001,"","",41.13638782,-104.8162873,"Monday-Friday 8am-7pm, Saturday 9am-5pm, Sunday 9am-4pm"
Health Reach,2030 Blue Grass Cir,Cheyenne,WY,82009,"","",41.1599351,-104.7920823,"Monday - Friday 7:00am - 9:00pm, Saturday - Sunday 8:00am - 5:30pm"
Cheyenne Regional Medical Center,214 E 23rd St,Cheyenne,WY, ,"","",41.14035523,-104.8162411,24/7/365
VA Medical Center,2360 East Pershing Blvd,Cheyenne,WY,82001,"","",41.14804519,-104.7862897,Open 24 Hours
HealthWorks,2508 E Fox Farm Rd,Cheyenne,WY,82007,"","",41.11666248,-104.7697849,8:00am - 4:00pm Monday - Friday
NextCare Urgent Care,4140 Laramie St,Cheyenne,WY,82001,"","",41.15102979,-104.7591838,
Express Urgent Care,7124 Commons Dr,Cheyenne,WY,82009,"","",41.18286441,-104.8274194,8:00am - 7:00pm Monday - Friday 8:30am - 4:30pm Saturday - Sunday
Phoebe Sumter Medical Center,126 US-280,Americus,GA,31719,229-312-1919,https://www.phoebehealth.com/,32.0668853,-84.3256286,Calls will be answered from 7:00 a.m. to 7:00 p.m.
MedNow Urgent Care - Walton Way,2030 Walton Way,Augusta,GA,30904,"",https://www.mednowurgentcare.net/,33.4755229,-82.006038,Visit website or call ahead.
Southern Georgia Medical Center,4280 North Valdosta Road,Valdosta,GA,31602, ,"",30.89681066,-83.33548277,"8AM - 5PM, M-F"
Southwell Medical,260 MJ Taylor Road,Adel,GA,31620,229-353-2819,http://www.tiftregional.com/southwellmedical,31.11842411,-83.4376455,Call hotline first.
Tift Regional Medical Center - West Campus,2225 Highway 41 North,Tifton,GA,31794,229-353-2819,http://www.tiftregional.com/body.cfm?id=119,31.4764093,-83.5182273,Call hotline first.
Northside Family Medicine and Urgent - Midtown,1110 W Peachtree St NW #200,Atlanta,GA,30309,"",https://northsideurgentcare.com/,33.785052,-84.3882556,Call ahead
Northside Family Medicine and Urgent - East Cobb,4800 Olde Towne Pkwy #150,Marietta,GA,30068,"",https://northsideurgentcare.com/,33.9686383,-84.4128561,Call ahead
Northside Family Medicine and Urgent - Dawsonville,"81 Northside Dawson Drive, Suite 100",Dawsonville,GA,30534,"",https://northsideurgentcare.com/,34.43889075,-84.1508149,Call ahead
Northside Family Medicine and Urgent - Roswell,"11685 Alpharetta Highway, Suite 150",Roswell,GA,30076,"",https://northsideurgentcare.com/,34.06400432,-84.32182726,Call ahead
Northside Family Medicine and Urgent - Holly Springs,"684 Sixes Road, Suite 125",Holly Springs,GA,30115,"",https://northsideurgentcare.com/,34.1451504,-84.5143445,Call ahead
MedNow Urgent Care - Thomson,1113 Washington Road,Thomson,GA,30824,"",https://www.mednowurgentcare.net/,33.4870023,-82.50498564,Visit website or call ahead.
MedNow Urgent Care - North Belair,104 N Belair Rd,Evans,GA,30809,"",https://www.mednowurgentcare.net/,33.50807346,-82.14191153,Visit website or call ahead.
MedNow Urgent Care - Washington Road,2851 Washington Rd,Augusta,GA,30909,"",https://www.mednowurgentcare.net/,33.5115671,-82.0367749,Visit website or call ahead.
MedNow Urgent Care - Lewiston Road,Lewiston Road,Grovetown,GA,30813,"",https://www.mednowurgentcare.net/,33.47141146,-82.22094751,Visit website or call ahead.
MedNow Urgent Care - Wheeler Road,3686 Wheeler Rd,Augusta,GA,30909,"",https://www.mednowurgentcare.net/,33.4821186,-82.0951244,Visit website or call ahead.
MedNow Urgent Care - Peach Orchard,2604 Peach Orchard Rd,Augusta,GA,30906,"",https://www.mednowurgentcare.net/,33.4252341,-82.0177713,Visit website or call ahead.
MedNow Urgent Care - Washington,123 Gordon Street,Washington,GA,30909,"",https://www.mednowurgentcare.net/,33.47171349,-82.08337106,Visit website or call ahead.
CareConnect Family Practice,9 W Main St,Alamo,GA,30411-3516,"",https://ccthealth.org,32.14174432,-82.78248924,Visit website or call ahead.
AAPHC Glover Dental Center,2607 Gillionville Rd,Albany,GA,31707-3003,"",https://aaphc.org,31.5861831,-84.2162481,Visit website or call ahead.
AAPHC Northwest Family Medical and Dental Center,2403 Osler Ct Ste A,Albany,GA,31707-0205,"",https://aaphc.org,31.60976369,-84.21940231,Visit website or call ahead.
AAPHC Renaissance Center,2403 Osler Ct Ste B,Albany,GA,31707-0205,"",https://aaphc.org,31.60976369,-84.21940231,Visit website or call ahead.
AAPHC Womens Health Center,810 13th Ave,Albany,GA,31701-1388,"",https://aaphc.org,31.6054424,-84.1680676,Visit website or call ahead.
Albany Area Laboratory,1711 E Broad Ave,Albany,GA,31705-2311,"",https://aaphc.org,31.5759693,-84.1055372,Visit website or call ahead.
East Albany Medical Center,1712 E Broad Ave Ste A,Albany,GA,31705-2611,"",https://aaphc.org,31.5742303,-84.1051805,Visit website or call ahead.
